emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,Thumb_Proximal,Thumb_Intermediate,Thumb_Distal,Index_Proximal,Index_Intermediate,Index_Distal,Middle_Proximal,Middle_Intermediate,Middle_Distal,Ring_Proximal,Ring_Intermediate,Ring_Distal,Pinky_Proximal,Pinky_Intermediate,Pinky_Distal
202,69,42,66,31,58,74,160,nan,4.6690055579122518,12.928258348693898,21.579718756527079,19.26593618453639,13.792073319075126,14.095907416476146,17.345810062513191,12.914045319877918,2.8680363063520091,11.450376706023658,9.0363010920250328,24.457184322988638,7.9926560483584836,6.5132936682432714
188,70,43,67,36,60,75,169,nan,4.4934397338374783,12.963702661851038,22.272276918908148,19.318772911699661,13.771319287870828,12.573885788934506,16.015637873865728,12.063737487741038,2.8798562012752011,11.415769206068607,9.0086992810119071,24.573697925062877,8.0078363146520619,6.5124120861216346
169,70,40,73,36,54,51,143,nan,4.2714795212549337,12.901212794262328,23.670864245594341,19.523370963940387,13.786491566960393,11.216384261946367,14.910220966169694,11.361530050802477,2.8773233372706173,11.335337144633561,8.9474372122464487,24.715257768921461,8.1306049485889673,6.5846148560740332
154,65,42,67,38,50,48,120,nan,4.1259835509439196,12.982027885058631,26.222812085946757,20.112894146190925,13.942443426044475,10.397790888750182,14.312574397031453,10.98566603187064,2.6620737669952992,10.908947326731553,8.6292609173110382,24.821907060080012,8.3175254264152905,6.7010838382259266
149,71,47,73,39,48,48,122,nan,4.0983693295327672,13.008687652301916,27.161397150617866,20.313385499191583,13.981723484084704,10.163767536792104,14.168901271109592,10.897188149478744,2.5874159128480021,10.693870544879141,8.4666059663549529,24.91317593104657,8.4181285465525395,6.7630202070731515
142,64,44,73,38,48,53,127,nan,3.9207607753558738,13.178983394908254,29.941221164779225,20.84423341737023,14.047644065063331,9.2644467595644606,13.325512450580032,10.312934250748476,2.2931706894768058,10.0576255041652,7.9926116031777763,24.903586005355336,8.7370036397476269,6.9582387541000505
130,61,45,70,33,48,51,105,nan,3.4847969526170788,14.040767853421761,32.592491206629234,21.306289528550813,14.074749554510049,8.1200924197596365,12.38832721654903,9.6685011013692232,2.1555947684035153,9.5734598340187276,7.6432236409963084,24.73379965174518,9.0929941552169176,7.1896219022024148
109,65,48,78,34,50,52,102,nan,3.3350852501661468,14.456910710691092,33.300091669060208,21.392838680362193,14.056752741058629,7.7646628589928177,12.144649420403649,9.5042959804379876,2.2043047599683177,9.50274956441584,7.6008662630891433,24.690830397019276,9.2300897822060239,7.2849042854658883
111,71,46,65,31,50,49,100,nan,3.0203221952333621,15.68708805380683,35.389557046675392,21.555144464279905,13.937512792654161,6.790581489970581,11.686528904874354,9.2204503577322896,2.7918196237870694,9.4345897335737927,7.6052628453692313,24.647776082477247,9.5892912586880179,7.5469077229893688
105,66,44,61,29,41,47,87,nan,2.9265828354218089,16.719446138801182,36.743281198407878,21.638691597637052,13.846606182376636,6.2338057248884882,11.677433855659796,9.274848394775324,3.404054254749787,9.5601352942767583,7.7449493168895369,24.632267552623606,9.9283151445690176,7.8063785586415344
122,79,51,63,31,38,42,86,nan,2.96033990189038,17.979449139873605,38.06131298668128,21.637126594827553,13.703209257481737,5.931942109377446,11.790172470931161,9.4354055929743641,4.2254311318447426,9.8008935577932039,7.9864761878953905,24.614281035179243,10.443619304374684,8.2036035113293906
121,83,51,73,32,38,40,77,nan,2.9413847247074738,19.405762848667404,39.309043683970657,21.59976057265451,13.541921344295526,5.9654280849732135,12.082001106715893,9.7372113454286104,5.2301557231626745,10.127281077324643,8.3071540179450594,24.565105843352384,11.098563933485345,8.7093477956381911
132,80,46,62,29,37,42,81,nan,2.7777758091347469,21.542749297282732,40.607005674582439,21.302952315278176,13.217481774141584,6.5793964059409955,12.580666902628241,10.257271724795375,6.3002511031092823,10.74543210779578,8.8727394769699703,24.455514129036594,12.488567670710761,9.7735521467068391
